,filename,column,avr,var,std,skew,kern,logviola,rollingvarmax,DFA,rollingvarmean,violmax,violmean,maxpeaksqt,Unnamed: 14,L
327,5877.csv,millinletTemp,855.4102304111716,4.037592359468108,2.009376111997977,0.0818472750312146,-0.3398191654818041,0.0216336321144818,5.02682125306078,1.0114621952498497,2.8044680835218685,5.064015885339733,1.6894973548401555,1.7865240564521103,,a
328,5878.csv,millinletTemp,855.4097615127348,3.810207345836933,1.9519752421167984,-0.0663172877568479,-0.4226356833955291,0.0210735318095976,5.0268212530719065,0.9371804824973664,2.851604606724136,5.493261842796261,1.6636369067868375,2.0689927319680588,,a
329,5879.csv,millinletTemp,855.2146102129843,3.783363940686225,1.9450871293302583,0.0380314213572403,-0.1188991636950929,0.0210291849782954,5.48669954181255,0.9716909083979924,3.216968935251702,5.851340302118876,1.6486598613231842,1.588755097212797,,a
330,5880.csv,millinletTemp,855.0933296534017,3.850525389503094,1.9622755641099685,0.0563631811444721,-0.330933342380312,0.0212125630974662,5.486699541799816,0.9769704007771912,2.8723204460244283,5.333194033881765,1.6514132012959863,2.0345938080465964,,a
331,5881.csv,millinletTemp,855.8400920985122,3.2237535170481366,1.7954814165142832,-0.1350222042026056,-0.0214874171216976,0.0194015043079936,5.664671671104725,0.8892280227447382,2.4429212630569737,5.902458366587383,1.4822405321821943,1.807270694584768,,a
332,5882.csv,millinletTemp,856.0006747884073,2.8022989557803264,1.674006856551169,0.0021479834632074,-0.0478626110645725,0.0180846920777635,5.807606921958926,0.8019125108858468,2.6095757120775174,4.951567479820502,1.4181962725972783,1.67477246630029,,a
333,5883.csv,millinletTemp,856.457399691358,3.604997660118245,1.898683138419427,0.301271622386356,0.1028351418969193,0.020463670594913,6.169323323302201,0.943929333458291,3.163187395965257,5.901017790386693,1.5762945659619991,1.7858475289442446,,a
334,5884.csv,millinletTemp,857.3396423620025,4.435574255986201,2.1060803061579114,0.1820988115938143,-0.1506958028070508,0.022695068547948,7.288688183949518,0.9199794259718516,3.837998139353243,7.242793591010646,1.798333355089204,1.9838024436771104,,a
335,5885.csv,millinletTemp,858.093945412609,4.079603259003568,2.019802777254148,0.1026269036410454,-0.4157773017134656,0.0217651212749278,7.288688183946161,0.9462520540189352,3.60632719781813,5.990801891352246,1.7304544156230113,1.6218049788153994,,a
336,5886.csv,millinletTemp,858.0276049382716,4.079670824590998,2.019819502973223,0.1777889519069834,-0.1830452883863853,0.0217262390845973,7.304006052398034,1.009433953976726,3.543713307178604,6.298490930474184,1.6968521009768736,1.6281390289744573,,a
337,5887.csv,millinletTemp,858.5798466305189,3.545853584942797,1.8830437023454327,0.0803329646491836,-0.0122388105631268,0.0202034071911462,5.48721024414787,0.9769352019965049,3.055163416559856,6.555749813187011,1.583645127134169,3.883304678052113,,a
338,5888.csv,millinletTemp,857.9541185127808,4.15695676255232,2.038861633989006,0.1172659961461095,-0.2057073585955406,0.0218924051076999,4.615772396880733,0.9074063369161514,2.7978768607109807,7.696057483856815,1.7493017225230314,2.6602356502224924,,a
339,5889.csv,millinletTemp,858.649525950668,3.949950871338721,1.987448331740657,-0.1036073118872139,-0.0344697624376104,0.0213782859922018,4.861461182819157,0.962834666898434,2.5601948353169104,5.795427416637508,1.6573414476123858,1.9718219837853188,,a
340,5890.csv,millinletTemp,859.3563057569296,2.886927288298766,1.6990960209178192,0.168278972662834,-0.0652900938211114,0.0141691756224346,4.316302697882988,0.8730077973352017,2.591445741423965,5.183154251369384,1.4245595496733925,1.550722808222317,,a
341,5891.csv,millinletTemp,693.1535556408288,14357.304570998243,119.8219703184614,0.4980432179473513,-1.7458413194142834,0.9257168423027794,14843.668349993082,1.976653565862584,2910.800675843364,251.68188561729716,97.47283583144204,1.4023218180161228,,d
342,5892.csv,millinletTemp,764.8538854805726,13411.857187651363,115.80957295341074,-0.7237025171615202,-1.468527983247891,1.2070840450238944,14837.513777226555,1.930889989763407,1351.3874191074983,248.2260761377159,83.60804630877956,3.512961325040141,,d
343,5893.csv,millinletTemp,845.0374454545455,6.338333338623686,2.517604682753765,-0.2110237282311829,-0.2796834244370973,0.030764887866444,12.520651675286084,1.1595707522343697,4.706164429492905,7.494358543946683,2.094409289471883,3.18747039594766,,a
344,5894.csv,millinletTemp,857.5421413716815,87.45305123891639,9.351633613380947,-0.3312175689297193,-1.2006944439464573,0.1087573364556186,28.61334191921215,1.307275140024622,6.203100009716596,26.968511585382704,9.149236081060446,20.08093548903377,,c
345,5895.csv,millinletTemp,857.9779801089273,101.12665618150852,10.056175027390312,-0.4062257525425963,-0.9773459484095977,0.1130453840871452,48.318643322018666,1.3040366432873831,9.471937273699258,29.399369970260373,9.251666125386691,25.022876751061357,,c
346,5896.csv,millinletTemp,859.7974373593398,58.5139048079186,7.649438202111225,0.57201683784494,-0.3739420349600268,0.0830627571660377,42.92944742038098,1.2950618973895658,7.901129002479532,21.00936514906207,5.972001386500233,17.31202188672739,,b
347,5897.csv,millinletTemp,858.8021640644996,24.695503403951523,4.969457053235447,-0.4198902127905808,-0.240558258558035,0.053607077298062,45.83170103569795,1.2896012719639989,7.220485792732166,14.237546796379904,4.002091777122326,11.570522272355216,,b
348,5898.csv,millinletTemp,854.3638768283295,21.14864970659077,4.598766106967256,0.1558720396605226,-1.1521394821772937,0.0497581996422327,23.59513945613675,1.1602648008169596,5.830496837302061,11.347162928416084,4.116743632886754,9.472252187039784,,b
